Date,Max_temp
2021-05-13,42.5
2021-05-14,42.9
2021-05-15,39.8
2021-05-16,39.9
2021-05-17,36.3
2021-05-18,39.3
2021-05-19,40.0
2021-05-20,38.3
2021-05-21,39.0
2021-05-22,41.8
2021-05-23,41.5
2021-05-24,43.4
2021-05-25,41.9
2021-05-26,40.0
2021-05-27,42.7
2021-05-28,42.2
2021-05-29,39.9
2021-05-30,43.8
2021-05-31,39.3
2021-06-01,42.3
2021-06-02,40.2
2021-06-03,38.4
2021-06-04,33.8
2021-06-05,37.1
2021-06-06,36.3
2021-06-07,38.3
2021-06-08,38.0
2021-06-09,38.4
2021-06-10,34.6
2021-06-11,34.8
2021-06-12,32.9
2021-06-13,33.0
2021-06-14,36.3
2021-06-15,33.0
2021-06-16,34.2
2021-06-17,35.2
2021-06-18,32.7
2021-06-19,34.7
2021-06-20,33.4
2021-06-21,36.2
2021-06-22,36.9
2021-06-23,35.2
2021-06-24,32.3
2021-06-25,32.6
2021-06-26,34.1
2021-06-27,35.2
2021-06-28,34.1
2021-06-29,35.2
2021-06-30,37.2
2021-07-01,37.7
2021-07-02,34.7
2021-07-03,30.8
2021-07-04,34.4
2021-07-05,37.2
2021-07-06,34.7
2021-07-07,37.8
2021-07-08,37.5
2021-07-09,30.9
2021-07-10,34.4
2021-07-11,34.4
2021-07-12,33.1
2021-07-13,34.1
2021-07-14,31.5
2021-07-15,30.0
2021-07-16,32.3
2021-07-17,32.6
2021-07-18,35.8
2021-07-19,35.8
2021-07-20,34.6
2021-07-21,32.7
2021-07-22,27.5
2021-07-23,28.0
2021-07-24,31.1
2021-07-25,34.1
2021-07-26,34.9
2021-07-27,34.6
2021-07-28,34.1
2021-07-29,34.4
2021-07-30,31.6
2021-07-31,30.8
2021-08-01,32.7
2021-08-02,33.0
2021-08-03,34.2
2021-08-04,33.9
2021-08-05,34.5
2021-08-06,34.1
2021-08-07,33.6
2021-08-08,35.3
2021-08-09,35.6
2021-08-10,36.6
2021-08-11,35.4
2021-08-12,34.6
2021-08-13,36.3
2021-08-14,34.3
2021-08-15,34.8
2021-08-16,34.6
2021-08-17,29.1
